authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,Continent,Duration,
"Becker, J., R. Horne","15.95, 31.28333, 15.95, 31.28333",2014-05-26T18:16:39Z,jbecker,3,Representative location based on GeoNames and Google imagery.,"settlement,","{""type"": ""Point"", ""coordinates"": [15.95, 31.28333]}",location-of-thamad-hassan,precise,"representative,",2100,-750,2016-08-04T12:07:37Z,/places/364003/location-of-thamad-hassan,/places/364003,31.28333,"31.28333,15.95",15.95,,M,modern,"1700.0,2100.0",GeoNames and imagery location of Thamad á¸¨assÄn,f0a9cc0c5c49ef9877bd4d9bbd0cbbb5,,,,AFRICA,720,prehistory
"Becker, J., R. Horne","22.2758393, 32.873583, 22.2758393, 32.873583",2014-03-14T15:30:28Z,jbecker,2,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [22.2758393, 32.873583]}",location-of-archaeological-area,precise,,640,-750,2016-07-25T21:12:40Z,/places/373785/location-of-archaeological-area,/places/373785,32.873583,"32.873583,22.2758393",22.2758393,,R,roman-early-empire-late-antique,"-30.0,640.0","OSM location of archaeological area, including Wadi el-Atrun and Latrun",b19d267626277e9d1a72bf8d4a7f1f66,,,,AFRICA,1050,prehistory
"Becker, J.","8.8649342, 44.7072204, 8.8649342, 44.7072204",2013-06-30T02:31:13Z,jbecker,2,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [8.8649342, 44.7072204]}",location-of-archaeological-area-of-libarna,precise,"representative,",640,-750,2018-06-08T00:36:28Z,/places/383694/location-of-archaeological-area-of-libarna,/places/383694,44.7072204,"44.7072204,8.8649342",8.8649342,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",OSM location of archaeological area of Libarna,a13d575adb17e01d08c0d444ec2e071a,,,,AFRICA,1050,prehistory
"Pearce, M., P. Tozzi, DARMC, R. Talbert, S. Gillies, T. Elliott","10.60805, 45.492485, 10.60805, 45.492485",2011-03-09T19:16:43Z,"M. Pearce, P. Tozzi",2,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.","settlement,","{""type"": ""Point"", ""coordinates"": [10.60805, 45.492485]}",darmc-location-5356,precise,representative,640,-750,2018-06-08T10:42:11Z,/places/383781/darmc-location-5356,/places/383781,45.492485,"45.492485,10.60805",10.60805,,RL,"roman,late-antique","-30.0,640.0",DARMC location 5356,83eabc6c4545ad38ad8f832ffa646e8e,,,,AFRICA,1390,prehistory
"Becker, J., R. Horne","39.6591296, 15.2616612, 39.6591296, 15.2616612",2015-03-09T00:47:21Z,jbecker,2,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [39.6591296, 15.2616612]}",osm-location,precise,"representative,",300,-750,2016-09-25T02:28:54Z,/places/39271/osm-location,/places/39271,15.2616612,"15.2616612,39.6591296",39.6591296,,R,roman,"-30.0,300.0",OSM location of Adulis,5e031b4a480e808556b1b6edc3c8eb99,,,,AFRICA,720,prehistory
"Pearce, M., R. Peretto, P. Tozzi, DARMC, R. Talbert, S. Gillies, T. Elliott","12.563193, 44.058967, 12.563193, 44.058967",2011-03-09T19:15:53Z,"M. Pearce, R. Peretto, P. Tozzi",2,5M scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,"settlement,","{""type"": ""Point"", ""coordinates"": [12.563193, 44.058967]}",darmc-location-5311,precise,representative,640,-750,2018-06-07T20:45:05Z,/places/393379/darmc-location-5311,/places/393379,44.058967,"44.058967,12.563193",12.563193,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARMC location 5311,886db5a965aaba1c4dfdf00dcbe03c6a,,,,AFRICA,1050,prehistory
"Becker, J.","12.2418207, 44.1355528, 12.2418207, 44.1355528",2015-12-13T16:21:27Z,jbecker,3,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [12.2418207, 44.1355528]}",osm-location-of-archaeological-area-colle-garampo,precise,representative,300,-750,2018-07-12T21:20:59Z,/places/393397/osm-location-of-archaeological-area-colle-garampo,/places/393397,44.1355528,"44.1355528,12.2418207",12.2418207,extant remains,CH,"classical,hellenistic-roman-early-empire","-550.0,300.0","OSM location of archaeological area ""colle Garampo""",39af2f5388ef256f05a4e53760b04631,,,,AFRICA,720,prehistory
"Becker, J.","12.6389729, 45.5427041, 12.6389729, 45.5427041",2014-02-11T22:10:19Z,jbecker,2,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [12.6389729, 45.5427041]}",location-of-jesolo,precise,representative,640,-750,2018-07-13T19:40:32Z,/places/393414/location-of-jesolo,/places/393414,45.5427041,"45.5427041,12.6389729",12.6389729,,R,roman-early-empire-late-antique,"-30.0,640.0","OSM location of so-called ""Antiche Mura"" archaeological site",4a4241daf305cea074b8acaf462a57d4,,,,AFRICA,420,prehistory
"Becker, J.","11.203075, 44.335331, 11.203075, 44.335331",2012-04-09T13:51:44Z,jbecker,1,,"settlement,","{""type"": ""Point"", ""coordinates"": [11.203075, 44.335331]}",marzabotto-centerpoint,precise,representative,300,-750,2012-10-12T18:19:31Z,/places/393448/marzabotto-centerpoint,/places/393448,44.335331,"44.335331,11.203075",11.203075,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Marzabotto centerpoint,f2342c0ca498bb728c97d53920410171,,,,AFRICA,1050,prehistory
"Pearce, M., R. Peretto, P. Tozzi, DARMC, R. Talbert, S. Gillies, T. Elliott","11.540277, 45.545773, 11.540277, 45.545773",2011-03-09T19:30:03Z,"M. Pearce, R. Peretto, P. Tozzi",2,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.","settlement,","{""type"": ""Point"", ""coordinates"": [11.540277, 45.545773]}",darmc-location-6535,precise,representative,640,-750,2018-06-08T00:37:54Z,/places/393513/darmc-location-6535,/places/393513,45.545773,"45.545773,11.540277",11.540277,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARMC location 6535,050302ff574f3ae280fe4e7f25e107a0,,,,AFRICA,1050,prehistory
"Horne, R.","26.78578, 38.19372, 26.78578, 38.19372",2013-04-18T06:39:13Z,rmhorne,1,Location of SiÄŸacÄ±k according to Geonames.,"settlement,","{""type"": ""Point"", ""coordinates"": [26.78578, 38.19372]}",sigac131k,precise,representative,2100,-750,2018-06-08T00:58:41Z,/places/550913/sigac131k,/places/550913,38.19372,"38.19372,26.78578",26.78578,,M,modern,"1700.0,2100.0",SiÄŸacÄ±k,ac8172dbbc117c9222994c133d0072ff,,,,AFRICA,420,prehistory
"Becker, J.","24.3257502, 37.6695213, 24.3257502, 37.6695213",2018-09-28T19:08:58Z,jbecker,,Representative location of archaeological site based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [24.3257502, 37.6695213]}",location-of-ayia-irini,precise,representative,-1000,-750,2018-10-01T10:27:19Z,/places/570033/location-of-ayia-irini,/places/570033,37.6695213,"37.6695213,24.3257502",24.3257502,,N432,"neolithic-eastern-med,4th-millenium-bce,3rd-millennium-bc,2nd-millenium-bce","-10000.0,-1000.0",OSM location of Ayia Irini,71e05a7e8046403c8f9edacba597d183,,,,AFRICA,1050,prehistory
"Becker, J.","22.8696835, 37.8906693, 22.8696835, 37.8906693",2013-05-15T14:07:29Z,jbecker,2,Location based on OpenStreetMap,"settlement,","{""type"": ""Point"", ""coordinates"": [22.8696835, 37.8906693]}",location-of-akrokorinthos-archaeological-site,precise,"representative,",1453,-750,2018-06-08T00:50:57Z,/places/570059/location-of-akrokorinthos-archaeological-site,/places/570059,37.8906693,"37.8906693,22.8696835",22.8696835,,ACHRLM,"archaic,classical,hellenistic-republican,roman,late-antique,mediaeval-byzantine","-750.0,1453.0",OSM location of Akrokorinthos archaeological site,3ebda476a0b974ffd9adb6d85656fd92,,,,AFRICA,1050,prehistory
"Reger, G., J. McK. Camp II, DARMC, R. Talbert, S. Gillies, T. Elliott","22.706912, 36.992193, 22.706912, 36.992193",2011-01-25T18:30:08Z,"G. Reger, J. McK. Camp II",2,1:1 million scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.,"settlement,","{""type"": ""Point"", ""coordinates"": [22.706912, 36.992193]}",darmc-location-24023,precise,representative,300,-750,2018-06-07T21:06:33Z,/places/570263/darmc-location-24023,/places/570263,36.992193,"36.992193,22.706912",22.706912,,ACHR,"archaic,classical,hellenistic-republican,roman","-750.0,300.0",DARMC location 24023,5f3b29010c21498e8ed4b0a47d28df2a,,,,AFRICA,750,prehistory
"Reger, G., J. McK. Camp II, DARMC, R. Talbert, S. Gillies, T. Elliott, J. Becker","22.674374, 37.170749, 22.674374, 37.170749",2011-01-25T18:27:03Z,"G. Reger, J. McK. Camp II",2,"1:500,000 scale representative point location digitized from the Barrington Atlas of the Greek and Roman World by the Digital Atlas of Roman and Medieval Civilizations project at Harvard University.","settlement,","{""type"": ""Point"", ""coordinates"": [22.674374, 37.170749]}",darmc-location-12568,precise,representative,300,-750,2018-06-07T23:05:24Z,/places/570265/darmc-location-12568,/places/570265,37.170749,"37.170749,22.674374",22.674374,,HR,"hellenistic-republican,roman","-330.0,300.0",DARMC location 12568,99665eb261c5e7e64e38e9ea092f3acd,,,,AFRICA,1050,prehistory
"Becker, J., R. Horne","23.1526339, 37.3150912, 23.1526339, 37.3150912",2015-09-05T16:37:07Z,jbecker,2,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [23.1526339, 37.3150912]}",osm-location,precise,,-30,-750,2018-06-07T21:01:56Z,/places/570274/osm-location,/places/570274,37.3150912,"37.3150912,23.1526339",23.1526339,,ACH,"archaic,classical,hellenistic-republican","-750.0,-30.0",OSM location of Halieis,0a1564f87c1e5b89f6a3dd315553d4d2,,,,AFRICA,1050,prehistory
"Becker, J.","81.008119, 7.932882, 81.008119, 7.932882",2012-12-29T03:28:41Z,jbecker,2,verified in Google Earth 2012,"settlement,","{""type"": ""Point"", ""coordinates"": [81.008119, 7.932882]}",location-of-polonnaruwa,precise,representative,1453,-750,2013-01-21T00:08:47Z,/places/348371058/location-of-polonnaruwa,/places/348371058,7.932882,"7.932882,81.008119",81.008119,,M,mediaeval-byzantine,"640.0,1453.0",location of Polonnaruwa,20a935044d1830c3f577d393691aa7b0,,,,AFRICA,720,prehistory
"Becker, J., R. Horne","44.7247598, 33.4873408, 44.7247598, 33.4873408",2014-10-11T05:07:18Z,jbecker,2,Representative location based on OpenStreetMap.,"settlement,","{""type"": ""Point"", ""coordinates"": [44.7247598, 33.4873408]}",osm-location,precise,,-2000,-750,2016-07-25T21:57:53Z,/places/90720956/osm-location,/places/90720956,33.4873408,"33.4873408,44.7247598",44.7247598,,EA,"early-dynastic-mesopotamia,akkadian-ur-iii-mesopotamia","-2950.0,-2000.0",OSM location of Eshnunna,33760b678c763c3b7c285a67ae67e990,,,,AFRICA,1390,prehistory
"Becker, J.","35.25, 40.266667, 35.25, 40.266667",2012-10-11T21:54:13Z,jbecker,2,"After Wikipedia, which places the site to the south of the modern city of OrtakÃ¶y. Verified in Google Earth, wherein it should be noticed, there are no obvious archaeological remains to be seen in the vicinity of the point.","settlement,","{""type"": ""Point"", ""coordinates"": [35.25, 40.266667]}",sapinuwa,precise,representative,-1000,-750,2012-12-18T15:15:16Z,/places/964671598/sapinuwa,/places/964671598,40.266667,"40.266667,35.25",35.25,,2,2nd-millenium-bce,"-2000.0,-1000.0",Location of Sapinuwa,0955b1d8cb620ad1827a47224b91cb93,,,,AFRICA,1390,prehistory
"Becker, J.","0.1354228, 40.0787678, 0.1354228, 40.0787678",2015-08-08T22:51:18Z,jbecker,2,Location based on OpenStreetMap,settlement,"{""type"": ""Point"", ""coordinates"": [0.1354228, 40.0787678]}",osm-location,precise,representative,300,-10000,2018-07-17T19:14:45Z,/places/265894/osm-location,/places/265894,40.0787678,"40.0787678,0.1354228",0.1354228,,H,hellenistic-roman-early-empire,"-330.0,300.0",OSM location,e7dc141cd3dc572f3551491bebf68fc2,,,,AFRICA,1050,prehistory
"Vanderbilt, S.","-4.3084564, 37.5966266, -4.3084564, 37.5966266",2018-09-30T15:53:27Z,sarcanon,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [-4.3084564, 37.5966266]}",osm-location-of-cerro-de-minguillar,precise,representative,300,-10000,2018-10-04T10:58:44Z,/places/265936/osm-location-of-cerro-de-minguillar,/places/265936,37.5966266,"37.5966266,-4.3084564",-4.3084564,,R,roman,"-30.0,300.0",OSM location of Cerro de Minguillar,9695506d77d6430e882fc3778f79d8d8,,,,AFRICA,720,prehistory
"Ã…hlfeldt, J.","-4.061071, 38.033538, -4.061071, 38.033538",2012-10-20T19:11:41Z,jahlfeldt,0,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [-4.061071, 38.033538]}",dare-location,precise,representative,640,-10000,2012-10-20T19:11:46Z,/places/265939/dare-location,/places/265939,38.033538,"38.033538,-4.061071",-4.061071,,RL,"roman,late-antique","-30.0,640.0",DARE Location,a507ad55568f4dd09e70cc0605c69bc4,,,,AFRICA,720,prehistory
"Becker, J.","-1.3275218, 38.4353536, -1.3275218, 38.4353536",2019-05-04T00:02:59Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Point"", ""coordinates"": [-1.3275218, 38.4353536]}",osm-location-of-coimbra,precise,representative,640,-10000,2020-07-09T18:53:20Z,/places/265943/osm-location-of-coimbra,/places/265943,38.4353536,"38.4353536,-1.3275218",-1.3275218,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",OSM location of Coimbra,6f55fd4e55f84e709ca16aab7bfcee51,,,,AFRICA,720,prehistory
"MartÃ­nez JimÃ©nez, J., J. Becker","-0.4404735, 38.3636205, -0.4372256, 38.3658637",2019-01-06T16:45:03Z,jmartinez,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[-0.4388846, 38.3636205], [-0.4393852, 38.3637426], [-0.4404735, 38.3641036], [-0.4399899, 38.3649384], [-0.4394818, 38.3653153], [-0.4386488, 38.3658193], [-0.4383746, 38.3658637], [-0.4379784, 38.365669], [-0.4372739, 38.364446], [-0.4372256, 38.3642725], [-0.438041, 38.3638277], [-0.4388484, 38.3636205], [-0.4388846, 38.3636205]]]}",osm-location-of-ciudad-ibero-romana-de-lucentum,precise,representative,300,-10000,2019-01-06T16:51:28Z,/places/265954/osm-location-of-ciudad-ibero-romana-de-lucentum,/places/265954,38.36461817,"38.3646181732,-0.438803462827",-0.438803463,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Ciudad Ibero Romana de Lucentum,8a492c29f918497fa40e0c639c7cb951,,,,AFRICA,750,prehistory
"Becker, J.","3.1195675, 39.8464303, 3.1267381, 39.8513501",2020-04-03T18:38:27Z,jbecker,1,Representative location based on OpenStreetMap.,settlement,"{""type"": ""Polygon"", ""coordinates"": [[[3.1240735, 39.8464303], [3.1221553, 39.84759], [3.1219915, 39.8477241], [3.1195675, 39.8510343], [3.1196246, 39.8511768], [3.1199906, 39.8513501], [3.1208406, 39.8509548], [3.1214456, 39.8506397], [3.1266609, 39.8478983], [3.1266816, 39.8478805], [3.1266934, 39.8478646], [3.1267271, 39.8471845], [3.1267381, 39.8469176], [3.1240735, 39.8464303]]]}",osm-location-of-ciutat-romana-de-pollantia,precise,representative,640,-6200,2020-04-10T14:53:37Z,/places/266004/osm-location-of-ciutat-romana-de-pollantia,/places/266004,39.84859314,"39.8485931402,3.12305890133",3.123058901,,RL,"roman,late-antique","-30.0,640.0",OSM location of ciutat romana de PollÃ¨ntia,a327868f33f64084a954328f6e8f8a5a,,,,AFRICA,750,prehistory
"Ã…hlfeldt, J.","-0.275887, 39.676219, -0.275887, 39.676219",2012-10-20T19:12:20Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-0.275887, 39.676219]}",dare-location,precise,representative,640,-4000,2012-10-20T19:12:22Z,/places/266021/dare-location,/places/266021,39.676219,"39.676219,-0.275887",-0.275887,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,73f318f27d90978256d617a9200d9207,,,,AFRICA,1050,prehistory
"Ã…hlfeldt, J.","-4.518296, 38.646441, -4.518296, 38.646441",2012-10-20T19:12:34Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-4.518296, 38.646441]}",dare-location,precise,representative,640,-4000,2018-11-11T20:01:08Z,/places/266043/dare-location,/places/266043,38.646441,"38.646441,-4.518296",-4.518296,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,7bc0f68e4ad1c1074e7fa4d79be9e1bc,,,,AFRICA,720,prehistory
"Ã…hlfeldt, J.","-2.147484, 39.813222, -2.147484, 39.813222",2012-10-20T19:12:54Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-2.147484, 39.813222]}",dare-location,precise,representative,640,-4000,2012-10-20T19:12:56Z,/places/266092/dare-location,/places/266092,39.813222,"39.813222,-2.147484",-2.147484,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,a147402ae139819a5ccd3ece915e798e,,,,AFRICA,1390,prehistory
"Ã…hlfeldt, J.","-6.115434, 34.60192, -6.115434, 34.60192",2012-10-20T19:13:13Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-6.115434, 34.60192]}",dare-location,precise,representative,300,-2335,2012-10-20T19:13:15Z,/places/275599/dare-location,/places/275599,34.60192,"34.60192,-6.115434",-6.115434,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",DARE Location,09f7b0d02eb4832a332f5d4482fba276,,,,AFRICA,1050,prehistory
"Ã…hlfeldt, J.","-6.11021, 35.199807, -6.11021, 35.199807",2012-10-20T19:13:43Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-6.11021, 35.199807]}",dare-location,precise,representative,640,-2000,2018-06-07T22:56:48Z,/places/275666/dare-location,/places/275666,35.199807,"35.199807,-6.11021",-6.11021,,ACHRL,"archaic,classical,hellenistic-republican,roman,late-antique","-750.0,640.0",DARE Location,9410c9c9de5d57c4efdae6510979db1a,,,,AFRICA,720,prehistory
"Ã…hlfeldt, J.","-6.821498, 34.006821, -6.821498, 34.006821",2012-10-20T19:13:57Z,jahlfeldt,0,"Representative point location, site precision",settlement,"{""type"": ""Point"", ""coordinates"": [-6.821498, 34.006821]}",dare-location,precise,representative,640,-2000,2012-10-20T19:13:59Z,/places/275696/dare-location,/places/275696,34.006821,"34.006821,-6.821498",-6.821498,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",DARE Location,8aa2e773d66c59d65a6891c3e78a20ca,,,,AFRICA,720,prehistory
"Ã…hlfeldt, J.","-5.810419, 35.787168, -5.810419, 35.787168",2012-10-20T19:14:20Z,jahlfeldt,0,"Representative point location, village precision",settlement,"{""type"": ""Point"", ""coordinates"": [-5.810419, 35.787168]}",dare-location,precise,representative,640,-2000,2018-06-08T00:35:47Z,/places/275736/dare-location,/places/275736,35.787168,"35.787168,-5.810419",-5.810419,,CHRL,"classical,hellenistic-republican,roman,late-antique","-550.0,640.0",DARE Location,41b4aa2fc3e6bb3c19c768b50301e298,,,,AFRICA,200,prehistory
